Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
43844-HAR,Female,55,No,Haryana,13,9,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-7,1849.2,0,0,2878.56,4727.76,Stayed,Others,Others
43865-ASS,Male,37,Yes,Assam,1,26,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,19.45,0,0,48.96,68.41,Churned,Dissatisfaction,Poor expertise of phone support
43878-DEL,Male,41,Yes,Delhi,9,10,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,91.25,4738.3,0,0,1628.12,6366.42,Stayed,Others,Others
43887-MAH,Female,62,Yes,Maharashtra,4,27,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,6010.05,0,0,3009.13,9019.18,Churned,Dissatisfaction,Service dissatisfaction
44439-WES,Female,78,No,West Bengal,11,12,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.35,261.65,0,0,120.44,382.09,Stayed,Others,Others
44453-WES,Female,21,Yes,West Bengal,3,6,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.95,6652.45,0,0,3287.52,9939.97,Stayed,Others,Others
44458-TAM,Female,43,No,Tamil Nadu,7,20,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0,0,408.69,1132.09,Churned,Competitor,Competitor offered more data
44466-MAH,Female,43,No,Maharashtra,14,31,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,104.55,6779.05,0,0,1081.74,7860.79,Stayed,Others,Others
44500-MAD,Female,27,Yes,Madhya Pradesh,3,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1376.5,0,0,1624.95,3001.45,Stayed,Others,Others
44507-WES,Female,40,Yes,West Bengal,9,18,None,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.95,3921.1,0,0,0,3921.1,Stayed,Others,Others
44514-PUN,Male,62,Yes,Punjab,12,2,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.25,24.25,0,0,0,24.25,Churned,Dissatisfaction,Lack of self-service on Website
44558-AND,Female,36,Yes,Andhra Pradesh,11,2,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,91.5,242.95,0,10,94.83,347.78,Churned,Competitor,Competitor offered higher download speeds
44559-BIH,Female,40,Yes,Bihar,8,30,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,3109.9,43.38,0,311.55,3378.07,Stayed,Others,Others
44561-MAD,Male,35,Yes,Madhya Pradesh,5,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.55,1173.55,0,0,166.56,1340.11,Stayed,Others,Others
44580-HAR,Female,82,No,Haryana,8,17,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,92.45,6440.25,0,0,1855.44,8295.69,Churned,Competitor,Competitor made better offer
44580-MAH,Male,39,Yes,Maharashtra,2,22,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.35,6341.45,0,0,2072.98,8414.43,Churned,Price,Long distance charges
44605-HAR,Male,40,No,Haryana,7,28,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,103.75,7346.2,0,130,1188,8664.2,Stayed,Others,Others
45085-HAR,Female,57,No,Haryana,2,19,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,18.25,534.7,0,0,1130.92,1665.62,Stayed,Others,Others
45099-TAM,Female,67,Yes,Tamil Nadu,15,31,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.85,6697.35,0,0,3492.72,10190.07,Stayed,Others,Others
45106-TAM,Female,36,No,Tamil Nadu,9,30,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,101.15,6383.9,0,0,2203.93,8587.83,Stayed,Others,Others
45118-HAR,Female,66,Yes,Haryana,3,30,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,97.55,6669.05,0,0,2266.6,8935.65,Stayed,Others,Others
45159-UTT,Female,52,Yes,Uttar Pradesh,14,13,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19,233.55,0,0,233.76,467.31,Churned,Competitor,Competitor made better offer
45159-WES,Male,36,Yes,West Bengal,8,33,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,66.15,4392.5,0,0,2397.44,6789.94,Stayed,Others,Others
45163-RAJ,Female,66,No,Rajasthan,15,33,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.15,741.4,0,0,592.68,1334.08,Stayed,Others,Others
45174-DEL,Male,48,No,Delhi,12,11,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.05,202.15,0,0,54.95,257.1,Stayed,Others,Others
45174-JAM,Female,82,No,Jammu & Kashmir,5,9,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0,0,2864.04,9151.29,Churned,Competitor,Competitor made better offer
45199-ASS,Male,44,No,Assam,2,11,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.65,74.9,0,10,49.8,134.7,Churned,Competitor,Competitor made better offer
45202-UTT,Male,38,No,Uttar Pradesh,9,25,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70,740,0,0,272.8,1012.8,Churned,Competitor,Competitor had better devices
45226-UTT,Male,68,No,Uttar Pradesh,12,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.35,867.3,0,0,1441.86,2309.16,Stayed,Others,Others
45247-GUJ,Female,60,No,Gujarat,10,24,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,96.8,0,0,347.62,444.42,Stayed,Others,Others
45265-PUD,Male,32,Yes,Puducherry,1,26,None,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.55,551.3,0,0,57.4,608.7,Stayed,Others,Others
45281-ASS,Female,81,Yes,Assam,15,28,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,587.7,0,0,828.48,1416.18,Stayed,Others,Others
45307-MAD,Female,73,Yes,Madhya Pradesh,5,9,None,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,0,0,465,1321.65,Churned,Dissatisfaction,Limited range of services
45317-UTT,Male,23,No,Uttarakhand,5,1,None,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.75,827.05,0,0,222.24,1049.29,Stayed,Others,Others
45324-TAM,Female,36,Yes,Tamil Nadu,8,14,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,1017.35,0,0,30.84,1048.19,Stayed,Others,Others
45330-MAH,Female,58,Yes,Maharashtra,14,22,None,No,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.7,438.25,0,90,0,528.25,Churned,Competitor,Competitor offered more data
45333-RAJ,Male,37,Yes,Rajasthan,15,19,Deal 2,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,75.95,4542.35,0,0,488.52,5030.87,Stayed,Others,Others
45763-MAH,Female,32,No,Maharashtra,10,13,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0,60,2646.15,9621.1,Stayed,Others,Others
45769-GUJ,Female,40,Yes,Gujarat,11,17,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.8,3470.8,0,0,145.52,3616.32,Stayed,Others,Others
45773-AND,Female,45,No,Andhra Pradesh,14,7,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,483.7,0,0,273.13,756.83,Churned,Competitor,Competitor had better devices
45778-KAR,Female,41,Yes,Karnataka,4,12,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.45,1110.05,0,0,1242.7,2352.75,Stayed,Others,Others
45780-PUN,Male,73,No,Punjab,2,14,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.5,2088.45,0,0,1107.12,3195.57,Stayed,Others,Others
45799-GUJ,Male,51,Yes,Gujarat,9,24,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.75,1885.15,0,0,250.58,2135.73,Stayed,Others,Others
45810-TAM,Male,77,No,Tamil Nadu,11,23,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.35,7246.15,0,0,2874.95,10121.1,Stayed,Others,Others
45832-TAM,Female,46,No,Tamil Nadu,9,12,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5550.1,0,0,1292.2,6842.3,Stayed,Others,Others
45860-ODI,Female,38,Yes,Odisha,14,12,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.65,714.15,0,0,205.92,920.07,Churned,Competitor,Competitor made better offer
45877-TAM,Female,27,Yes,Tamil Nadu,9,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,113.5,0,0,33.12,146.62,Stayed,Others,Others
45883-MAH,Male,31,No,Maharashtra,6,10,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,87.2,4345,0,0,1620.43,5965.43,Stayed,Others,Others
45898-TAM,Female,22,Yes,Tamil Nadu,7,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,780.25,0,0,183.48,963.73,Stayed,Others,Others
45922-MAD,Male,50,No,Madhya Pradesh,3,5,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.25,4631.7,0,0,587.6,5219.3,Stayed,Others,Others
45932-JAM,Male,58,No,Jammu & Kashmir,8,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20,288.05,0,0,467.1,755.15,Churned,Competitor,Competitor made better offer
46180-KER,Male,23,No,Kerala,15,4,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.05,4510.8,0,0,1686.52,6197.32,Stayed,Others,Others
46189-MAH,Female,30,No,Maharashtra,13,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,576.65,0,0,294.3,870.95,Stayed,Others,Others
46190-DEL,Male,28,Yes,Delhi,0,24,Deal 3,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,95.8,3036.75,0,60,1379.4,4476.15,Churned,Competitor,Competitor made better offer
46190-TAM,Male,53,Yes,Tamil Nadu,3,3,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.4,1742.95,0,0,203.4,1946.35,Churned,Attitude,Attitude of support person
46192-KAR,Female,29,No,Karnataka,9,12,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.15,7993.3,0,0,2016.4,10009.7,Stayed,Others,Others
46200-MAD,Male,53,Yes,Madhya Pradesh,11,13,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,1131.5,0,0,1696.5,2828,Stayed,Others,Others
46214-JAM,Female,58,No,Jammu & Kashmir,5,12,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.4,4116.15,0,0,1766.5,5882.65,Churned,Competitor,Competitor had better devices
46241-KER,Female,75,No,Kerala,15,16,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.65,5189.75,0,0,1829,7018.75,Stayed,Others,Others
46274-HAR,Female,44,Yes,Haryana,4,23,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.25,174.65,0,0,126.88,301.53,Stayed,Others,Others
46345-AND,Female,45,Yes,Andhra Pradesh,2,14,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,50.6,1653.45,0,0,0,1653.45,Stayed,Others,Others
46355-TAM,Female,34,No,Tamil Nadu,0,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,165.35,0,0,66.01,231.36,Stayed,Others,Others
46363-GUJ,Male,51,No,Gujarat,14,6,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.6,50.6,0,0,11.86,62.46,Churned,Dissatisfaction,Service dissatisfaction
46424-AND,Female,42,Yes,Andhra Pradesh,10,10,Deal 2,No,No,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.15,1626.05,0,0,0,1626.05,Stayed,Others,Others
46435-JAM,Male,39,No,Jammu & Kashmir,4,31,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,79.15,5536.5,0,0,2754.5,8291,Stayed,Others,Others
46463-JAM,Male,24,Yes,Jammu & Kashmir,3,1,None,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,1242.25,28.42,0,180.48,1394.31,Stayed,Others,Others
46487-KAR,Female,20,No,Karnataka,3,1,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0,0,2430,8769.3,Stayed,Others,Others
46512-ODI,Male,57,No,Odisha,3,21,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100,3835.55,0,0,674.31,4509.86,Stayed,Others,Others
46518-MAH,Male,74,No,Maharashtra,0,5,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1329.2,0,0,161.5,1490.7,Churned,Competitor,Competitor made better offer
46541-TAM,Female,62,Yes,Tamil Nadu,1,7,None,No,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,33.6,435.45,0,0,0,435.45,Stayed,Others,Others
46542-HAR,Male,61,Yes,Haryana,0,32,Deal 2,No,No,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.35,1677.85,0,0,0,1677.85,Stayed,Others,Others
46547-GUJ,Female,65,No,Gujarat,10,15,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,74.4,5360.75,0,140,379.44,5880.19,Stayed,Others,Others
46549-TAM,Male,72,Yes,Tamil Nadu,3,20,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,204.7,0,0,6.78,211.48,Churned,Other,Don't know
46577-MAH,Female,36,Yes,Maharashtra,13,8,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,953.45,0,0,432.6,1386.05,Churned,Competitor,Competitor offered more data
46580-GUJ,Female,45,No,Gujarat,9,2,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.85,7002.95,0,0,1197.63,8200.58,Stayed,Others,Others
47080-HAR,Female,49,Yes,Haryana,11,18,Deal 4,No,No,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,29.5,255.25,0,40,0,295.25,Churned,Dissatisfaction,Service dissatisfaction
47093-BIH,Female,18,No,Bihar,7,12,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,2395.7,0,80,745.25,3220.95,Stayed,Others,Others
47094-MAD,Male,27,No,Madhya Pradesh,11,6,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,162.45,0,0,34.44,196.89,Churned,Other,Don't know
47130-TEL,Female,53,No,Telangana,9,1,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.75,6871.7,0,0,1283.31,8155.01,Stayed,Others,Others
47154-BIH,Male,26,Yes,Bihar,0,2,Deal 4,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.95,1271.8,0,0,936.76,2208.56,Stayed,Others,Others
47156-TAM,Female,75,No,Tamil Nadu,2,24,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.2,7213.75,0,0,1562,8775.75,Stayed,Others,Others
47178-KAR,Female,26,Yes,Karnataka,2,9,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.4,44.4,0,0,7.14,51.54,Churned,Attitude,Attitude of service provider
47183-TAM,Female,27,Yes,Tamil Nadu,14,26,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.7,165,0,0,57.72,222.72,Churned,Competitor,Competitor had better devices
47223-MAH,Female,25,No,Maharashtra,4,19,Deal 1,Yes,No,Yes,Cable,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,65.55,4361.55,0,40,3332.58,7734.13,Stayed,Others,Others
47227-MAD,Female,38,No,Madhya Pradesh,8,32,Deal 2,Yes,Yes,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.4,5071.9,0,0,118.95,5190.85,Stayed,Others,Others
47239-MAH,Male,56,No,Maharashtra,6,33,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1502.25,0,0,3161.52,4663.77,Stayed,Others,Others
47240-DEL,Male,28,No,Delhi,4,32,Deal 3,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,73.9,2405.05,0,0,1099.56,3504.61,Churned,Competitor,Competitor had better devices
47250-HAR,Female,44,No,Haryana,0,20,Deal 3,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.05,1790.6,0,0,0,1790.6,Stayed,Others,Others
47300-MAD,Male,56,No,Madhya Pradesh,2,18,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,329.75,0,0,249.73,579.48,Stayed,Others,Others
47305-MAD,Male,52,No,Madhya Pradesh,0,29,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.1,980.35,0,0,695.98,1676.33,Stayed,Others,Others
47330-MAH,Female,42,No,Maharashtra,9,11,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,79.4,5528.9,0,0,3042.2,8571.1,Stayed,Others,Others
47334-TEL,Male,30,No,Telangana,0,31,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912,0,0,132.48,1044.48,Stayed,Others,Others
47775-ASS,Male,31,No,Assam,11,13,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,20.1,936.85,0,0,685.86,1622.71,Stayed,Others,Others
47813-TEL,Male,42,Yes,Telangana,4,10,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,274.7,0,0,475.08,749.78,Stayed,Others,Others
47826-TAM,Female,35,Yes,Tamil Nadu,9,35,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.55,1719.15,0,0,188.86,1908.01,Stayed,Others,Others
47841-GUJ,Male,61,No,Gujarat,9,23,None,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.7,55.7,0,0,48.22,103.92,Churned,Dissatisfaction,Product dissatisfaction
47862-HAR,Male,60,No,Haryana,4,13,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,24.45,1431.65,0,0,1844.08,3275.73,Stayed,Others,Others
47895-TAM,Male,65,Yes,Tamil Nadu,6,28,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0,0,11.08,85.48,Churned,Price,Price too high
47924-RAJ,Female,57,No,Rajasthan,6,11,None,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,3808,0,0,2400.16,6208.16,Stayed,Others,Others
47925-TEL,Female,26,Yes,Telangana,3,8,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.35,3205.6,0,0,1417.01,4622.61,Stayed,Others,Others
47929-AND,Male,50,No,Andhra Pradesh,4,13,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.55,765.5,0,20,47.25,832.75,Churned,Attitude,Attitude of support person
47934-KAR,Female,63,Yes,Karnataka,12,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,835.5,0,0,798.16,1633.66,Stayed,Others,Others
47938-BIH,Female,32,No,Bihar,11,24,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.15,357.15,0,0,0,357.15,Stayed,Others,Others
47946-MAH,Female,39,Yes,Maharashtra,4,25,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.75,777.3,0,0,398.5,1175.8,Stayed,Others,Others
47952-JHA,Female,18,No,Jharkhand,6,5,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,1270.2,0,100,300.45,1670.65,Churned,Dissatisfaction,Lack of self-service on Website
47967-TAM,Female,26,Yes,Tamil Nadu,8,32,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,333.55,0,0,166.88,500.43,Churned,Competitor,Competitor offered higher download speeds
48001-GUJ,Female,57,No,Gujarat,5,33,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,3242.5,0,0,736.8,3979.3,Stayed,Others,Others
48016-BIH,Male,57,No,Bihar,3,4,None,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.65,947.4,0,0,0,947.4,Stayed,Others,Others
48692-GUJ,Female,18,No,Gujarat,6,12,None,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.8,3603.45,0,0,0,3603.45,Stayed,Others,Others
48700-KAR,Female,37,No,Karnataka,13,12,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,1500.5,0,0,434.88,1935.38,Stayed,Others,Others
48712-GUJ,Female,56,Yes,Gujarat,1,2,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.4,44.4,0,0,26.53,70.93,Churned,Attitude,Attitude of support person
48722-AND,Male,34,No,Andhra Pradesh,8,21,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.15,2522.4,0,0,765.32,3287.72,Stayed,Others,Others
48729-BIH,Female,49,No,Bihar,9,16,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,540.95,0,0,78.72,619.67,Stayed,Others,Others
48731-TAM,Male,59,Yes,Tamil Nadu,2,27,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,54.85,370.4,0,0,39.27,409.67,Stayed,Others,Others
48746-PUN,Male,29,Yes,Punjab,12,8,Deal 3,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.1,688,0,0,0,688,Stayed,Others,Others
